City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Tucuma,BR,2022-04-21 16:56:43,-0.1833,-50.05,81.3,85,74,4.74
294,High Prairie,CA,2022-04-21 16:54:39,55.4334,-116.4858,39.36,54,40,9.06
295,Tigil,RU,2022-04-21 16:59:23,57.8,158.6667,26.49,95,100,9.31
296,Ottawa,CA,2022-04-21 16:54:53,45.4112,-75.6981,54.03,57,100,14.97
297,Solnechnyy,RU,2022-04-21 16:59:24,50.7214,136.6319,33.1,99,100,5.84
298,Beringovskiy,RU,2022-04-21 16:59:24,63.05,179.3167,25.07,98,100,5.23
299,Sao Joao Da Talha,PT,2022-04-21 16:59:24,38.8218,-9.0908,62.96,68,75,16.11
300,Musoma,TZ,2022-04-21 16:59:25,-1.5,33.8,75.22,78,40,0.0
301,Kavaratti,IN,2022-04-21 16:59:25,10.5669,72.642,85.42,74,41,9.93
302,Frontera,MX,2022-04-21 16:59:26,26.9333,-101.45,84.33,57,40,5.99
303,Pemangkat,ID,2022-04-21 16:59:26,1.1667,108.9667,79.66,83,100,3.78
304,Pisco,PE,2022-04-21 16:54:46,-13.7,-76.2167,71.65,68,0,6.91
305,Magomeni,TZ,2022-04-21 16:59:27,-6.8,39.25,77.38,94,20,3.44
306,Hit,IQ,2022-04-21 16:59:28,33.6416,42.8251,75.02,17,0,10.36
307,Santa Marta,CO,2022-04-21 16:58:29,11.2408,-74.199,84.25,79,40,11.5
308,Nampula,MZ,2022-04-21 16:55:08,-15.1165,39.2666,76.95,83,75,9.22
309,Zhigansk,RU,2022-04-21 16:59:28,66.7697,123.3711,5.18,98,48,7.31
310,Khani,GE,2022-04-21 16:59:29,41.9563,42.9566,44.17,94,94,5.73
311,Isabela,PH,2022-04-21 16:59:29,6.7085,121.9711,79.48,86,100,5.39
312,Tabas,IR,2022-04-21 16:59:29,33.5959,56.9244,86.22,12,54,4.61
313,Esna,EG,2022-04-21 16:59:30,25.2934,32.554,89.62,7,11,10.74
314,Acarau,BR,2022-04-21 16:56:19,-2.8856,-40.12,84.92,71,53,13.47
315,Tura,IN,2022-04-21 16:59:30,25.5198,90.2201,72.37,79,29,4.0
316,Thohoyandou,ZA,2022-04-21 16:59:31,-22.9456,30.485,62.64,80,72,1.79
317,Bandar-E Lengeh,IR,2022-04-21 16:59:31,26.5579,54.8807,82.51,47,58,4.61
318,Askim,NO,2022-04-21 16:59:32,59.5833,11.1629,63.36,39,99,7.45
319,Yabrud,SY,2022-04-21 17:00:32,33.9674,36.6574,59.68,26,0,4.12
320,Catamarca,AR,2022-04-21 17:00:32,-28.4696,-65.7852,78.78,49,0,1.99
321,Porto Seguro,BR,2022-04-21 16:56:49,-16.4497,-39.0647,81.12,69,20,8.05
322,Nikolayevka,RU,2022-04-21 17:00:33,53.1257,47.2041,45.19,94,100,8.52
323,Aden,YE,2022-04-21 17:00:24,12.7794,45.0367,82.04,75,5,17.63
324,Svetlaya,RU,2022-04-21 17:00:34,46.5389,138.3297,42.69,87,1,6.91
325,Portland,US,2022-04-21 16:59:20,45.5234,-122.6762,54.01,77,100,8.01
326,Toora-Khem,RU,2022-04-21 17:00:34,52.4675,96.11,33.19,84,100,3.2
327,Ishigaki,JP,2022-04-21 17:00:35,24.3448,124.1572,77.04,85,5,7.74
328,Kropotkin,RU,2022-04-21 17:00:35,45.4375,40.5756,49.06,95,82,3.18
329,Polis,CY,2022-04-21 17:00:36,35.0367,32.4264,62.42,84,39,5.1
330,Ahipara,NZ,2022-04-21 17:00:37,-35.1667,173.1667,64.89,93,48,4.52
331,Pochutla,MX,2022-04-21 17:00:39,15.7432,-96.4661,88.83,40,0,8.72
332,Dzhebariki-Khaya,RU,2022-04-21 17:00:39,62.2167,135.8,16.68,97,100,1.14
333,Sitka,US,2022-04-21 16:56:29,57.0531,-135.33,46.22,60,28,1.66
334,Katsuura,JP,2022-04-21 16:59:58,35.1333,140.3,64.42,94,100,30.71
335,Raudeberg,NO,2022-04-21 17:00:40,61.9875,5.1352,65.07,85,3,21.81
336,Lazaro Cardenas,MX,2022-04-21 17:00:40,17.9583,-102.2,85.44,41,0,7.9
337,Monte Alegre,BR,2022-04-21 17:00:41,-2.0078,-54.0692,79.5,91,90,4.27
338,Arrecife,ES,2022-04-21 17:00:41,28.963,-13.5477,69.78,52,20,21.85
339,Egvekinot,RU,2022-04-21 17:00:42,66.3167,-179.1667,14.76,87,99,5.26
340,Rafai,CF,2022-04-21 17:00:42,4.95,23.9167,75.74,78,100,2.21
341,Touros,BR,2022-04-21 17:00:43,-5.1989,-35.4608,86.14,64,78,14.16
342,Son La,VN,2022-04-21 16:55:47,21.3167,103.9,66.83,93,71,1.54
343,Ostersund,SE,2022-04-21 17:00:43,63.1792,14.6357,59.45,33,0,10.36
344,Yatou,CN,2022-04-21 17:00:44,37.15,122.3833,56.95,83,87,20.2
345,Aklavik,CA,2022-04-21 17:00:44,68.2191,-135.0107,5.2,94,98,3.58
346,Shrewsbury,GB,2022-04-21 17:00:45,52.7101,-2.7521,62.62,52,96,13.35
347,Oga,IT,2022-04-21 17:00:45,46.4631,10.347,45.81,91,100,2.39
348,Pocone,BR,2022-04-21 17:00:46,-16.2567,-56.6228,92.86,40,19,3.13
349,Los Llanos De Aridane,ES,2022-04-21 17:00:46,28.6585,-17.9182,62.35,83,75,6.91
350,Springdale,US,2022-04-21 16:57:41,36.1867,-94.1288,73.54,89,100,11.5
351,Sept-Iles,CA,2022-04-21 17:00:04,50.2001,-66.3821,39.06,58,75,5.01
352,Campo Grande,BR,2022-04-21 17:00:47,-20.4428,-54.6464,88.18,28,13,5.03
353,Shagonar,RU,2022-04-21 17:00:47,51.5333,92.8,44.06,58,100,3.96
354,Ilo,PE,2022-04-21 17:00:48,-17.6394,-71.3375,70.25,70,47,9.71
355,Jalingo,NG,2022-04-21 17:00:48,8.8833,11.3667,85.98,55,96,7.25
356,Catuday,PH,2022-04-21 17:00:49,16.2923,119.8062,81.9,72,1,8.88
357,Chaoyang,CN,2022-04-21 17:00:50,41.5703,120.4586,48.36,64,46,13.98
358,Milos,GR,2022-04-21 17:00:50,36.75,24.4333,59.41,76,48,5.88
359,Yeppoon,AU,2022-04-21 17:00:50,-23.1333,150.7333,69.58,84,100,12.77
360,Charters Towers,AU,2022-04-21 17:00:51,-20.1,146.2667,67.21,94,100,16.22
361,Marsala,IT,2022-04-21 17:00:52,37.7966,12.4352,65.93,82,97,12.77
362,Kloulklubed,PW,2022-04-21 17:00:52,7.0419,134.2556,77.5,79,100,18.1
363,Yarmouth,US,2022-04-21 17:00:52,41.7057,-70.2286,60.62,72,75,5.01
364,Derzhavinsk,KZ,2022-04-21 17:00:53,51.1,66.3167,52.05,53,100,15.97
365,Kumo,NG,2022-04-21 17:00:53,10.0447,11.2122,97.09,26,100,5.01
366,Adrar,MR,2022-04-21 17:01:54,20.5022,-10.0711,90.64,7,41,17.07
367,Kushiro,JP,2022-04-21 17:01:54,42.975,144.3747,42.94,99,100,9.4
368,Dutlwe,BW,2022-04-21 17:01:55,-23.9833,23.9,66.31,61,89,5.55
369,Nanakuli,US,2022-04-21 17:00:56,21.3906,-158.1547,72.1,74,92,11.83
370,Cumberland,US,2022-04-21 17:01:55,35.0502,-78.8664,73.49,49,0,4.61
371,Fukue,JP,2022-04-21 17:01:55,32.6881,128.8419,58.69,81,11,6.89
372,Karratha,AU,2022-04-21 17:01:56,-20.7377,116.8463,83.82,45,24,3.58
373,Nishihara,JP,2022-04-21 17:01:56,26.1842,127.7558,72.68,94,100,2.3
374,Hirado,JP,2022-04-21 17:01:57,33.3597,129.5531,52.39,84,13,7.74
375,Munchberg,DE,2022-04-21 17:01:57,50.2,11.7833,48.81,100,100,9.17
376,Caceres,ES,2022-04-21 17:01:57,39.522,-6.3748,60.33,54,85,17.63
377,Broome,US,2022-04-21 17:01:58,42.2506,-75.833,56.89,56,100,17.27
378,Mazara Del Vallo,IT,2022-04-21 17:01:58,37.6641,12.588,65.93,80,94,12.35
379,Campo Formoso,BR,2022-04-21 17:01:59,-10.5075,-40.3214,80.1,62,91,8.05
380,College,US,2022-04-21 17:01:59,64.8569,-147.8028,35.91,56,76,1.01
381,Kudahuvadhoo,MV,2022-04-21 17:01:59,2.6708,72.8944,84.58,72,85,10.69
382,Mahajanga,MG,2022-04-21 17:02:00,-15.7167,46.3167,81.81,67,100,15.66
383,Ambovombe,MG,2022-04-21 17:02:00,-25.1667,46.0833,73.18,85,59,19.53
384,Caucasia,CO,2022-04-21 17:02:01,7.9865,-75.1935,79.47,81,100,5.44
385,Salinas,US,2022-04-21 17:02:01,36.6777,-121.6555,61.0,77,0,11.5
386,Ribeira Brava,PT,2022-04-21 17:02:01,32.65,-17.0667,65.71,84,72,9.17
387,Kingseat,GB,2022-04-21 17:02:02,56.0974,-3.4084,53.47,69,0,12.66
388,Morondava,MG,2022-04-21 17:02:03,-20.2833,44.2833,81.84,76,56,10.78
389,Henties Bay,NA,2022-04-21 17:02:03,-22.116,14.2845,68.43,72,1,6.85
390,Kalemie,CD,2022-04-21 17:02:04,-5.9475,29.1947,72.57,78,90,2.59
391,Dunedin,NZ,2022-04-21 17:00:35,-45.8742,170.5036,52.81,75,100,14.0
392,Mongo,TD,2022-04-21 17:02:04,12.1844,18.693,98.87,17,75,8.79
393,Kopychyntsi,UA,2022-04-21 17:02:05,49.1044,25.9103,42.44,90,100,13.49
394,Salinopolis,BR,2022-04-21 17:02:05,-0.6136,-47.3561,83.3,75,51,10.22
395,Cayenne,GF,2022-04-21 17:02:06,4.9333,-52.3333,76.08,1,100,5.75
396,Haines Junction,CA,2022-04-21 17:02:07,60.7522,-137.5108,27.41,79,93,2.39
397,Komsomolskiy,UZ,2022-04-21 17:02:07,40.4272,71.7189,63.32,72,75,4.61
398,Mount Isa,AU,2022-04-21 17:00:46,-20.7333,139.5,74.97,22,29,16.11
399,Tarangnan,PH,2022-04-21 17:02:08,11.9009,124.7459,76.71,92,18,4.14
400,Vostok,RU,2022-04-21 17:02:08,46.4856,135.8833,42.96,78,65,5.73
401,Bunia,CD,2022-04-21 17:02:09,1.5667,30.25,66.38,89,100,3.69
402,Campbell River,CA,2022-04-21 17:00:14,50.0163,-125.2446,47.44,93,75,3.44
403,Vestmanna,FO,2022-04-21 17:02:09,62.1564,-7.1664,49.12,66,39,9.22
404,Shivrajpur,IN,2022-04-21 17:02:10,22.4167,73.65,90.79,16,66,7.72
405,Le Port,RE,2022-04-21 17:02:11,-20.9373,55.2919,78.8,88,39,4.68
406,Torbay,CA,2022-04-21 17:00:11,47.6666,-52.7314,47.28,62,34,16.02
407,Trairi,BR,2022-04-21 17:02:11,-3.2778,-39.2689,84.25,73,38,11.97
408,Biak,ID,2022-04-21 17:02:12,-0.9131,122.8766,76.32,86,56,1.68
409,Hobyo,SO,2022-04-21 17:02:13,5.3505,48.5268,83.19,73,39,13.06
410,Jalu,LY,2022-04-21 17:02:13,29.0331,21.5482,81.25,12,70,8.81
411,Sechelt,CA,2022-04-21 17:02:13,49.4664,-123.7694,46.08,89,100,6.89
412,Kampot,KH,2022-04-21 17:02:14,10.6167,104.1833,80.65,81,82,3.74
413,Indramayu,ID,2022-04-21 17:02:15,-6.3264,108.32,78.17,83,100,2.91
414,Ekhabi,RU,2022-04-21 17:03:16,53.5102,142.9671,28.2,92,100,5.93
415,Joensuu,FI,2022-04-21 17:03:16,62.6012,29.7632,52.29,46,0,3.44
416,Fairfield,US,2022-04-21 17:03:17,41.2668,-73.3162,60.19,50,0,18.41
417,Mondlo,ZA,2022-04-21 17:03:17,-27.983,30.7177,59.49,63,6,3.78
418,Gondar,ET,2022-04-21 17:03:18,12.6,37.4667,67.21,53,96,6.4
419,Kulu,TR,2022-04-21 17:03:18,39.0951,33.0799,55.09,42,25,4.09
420,Eirunepe,BR,2022-04-21 17:03:18,-6.6603,-69.8736,85.08,65,98,3.96
421,Virginia Beach,US,2022-04-21 17:00:05,36.8529,-75.978,70.03,53,87,10.04
422,Brufut,GM,2022-04-21 17:03:19,13.3814,-16.7518,87.89,42,0,13.8
423,Taga,RO,2022-04-21 17:03:19,46.95,24.05,55.72,67,86,4.88
424,Kenora,CA,2022-04-21 17:03:20,49.8167,-94.4337,35.78,80,99,10.0
425,Saint-Paul,RE,2022-04-21 17:03:20,-21.0096,55.2707,78.91,86,44,2.42
426,Alta Floresta,BR,2022-04-21 17:03:21,-9.8756,-56.0861,74.93,90,100,3.42
427,Neuquen,AR,2022-04-21 17:00:25,-38.9516,-68.0591,66.24,24,95,28.32
428,Ravar,IR,2022-04-21 17:03:21,31.2656,56.8055,78.3,13,99,3.09
429,Bolgatanga,GH,2022-04-21 17:03:22,10.7856,-0.8514,91.17,41,99,8.59
430,Camacha,PT,2022-04-21 17:03:22,33.0833,-16.3333,60.22,67,40,13.8
431,Vadso,NO,2022-04-21 17:03:22,70.0744,29.7487,38.28,87,75,6.91
432,Mezhdurechensk,RU,2022-04-21 17:03:23,53.6942,88.0603,34.86,100,100,2.98
433,Krasnokamensk,RU,2022-04-21 17:03:23,50.0979,118.0369,36.41,30,56,5.97
434,Great Yarmouth,GB,2022-04-21 17:03:24,52.6083,1.7305,58.41,78,28,18.01
435,Jumla,NP,2022-04-21 17:03:24,29.2747,82.1838,52.03,83,77,4.88
436,Dangriga,BZ,2022-04-21 17:03:24,16.9692,-88.2321,81.32,71,6,7.58
437,Kutum,SD,2022-04-21 17:03:25,14.2,24.6667,86.83,12,44,6.73
438,Labytnangi,RU,2022-04-21 17:03:26,66.6572,66.4183,1.29,87,58,6.69
439,Coahuayana,MX,2022-04-21 17:03:26,18.7333,-103.6833,91.31,23,0,6.58
440,San Policarpo,PH,2022-04-21 17:03:27,12.1791,125.5072,81.18,83,10,11.39
441,Kattivakkam,IN,2022-04-21 17:03:27,13.2167,80.3167,86.09,81,15,11.3
442,Barinas,VE,2022-04-21 17:03:27,8.6226,-70.2075,88.99,52,73,5.1
443,Antu,IN,2022-04-21 17:03:28,26.05,81.9167,93.96,19,38,7.07
444,Kosh-Agach,RU,2022-04-21 17:03:28,50.0,88.6667,37.53,59,100,2.42
445,Lively,CA,2022-04-21 17:03:28,46.4334,-81.1498,44.02,95,100,9.86
446,Mana,GF,2022-04-21 17:03:29,5.6592,-53.7767,79.41,85,100,5.48
447,Moron,AR,2022-04-21 17:03:29,-34.6534,-58.6198,70.81,38,2,5.3
448,Cam Ranh,VN,2022-04-21 17:03:30,11.9214,109.1591,78.76,78,20,4.61
449,Da Lat,VN,2022-04-21 17:00:33,11.9465,108.4419,60.76,98,100,1.59
450,Joshimath,IN,2022-04-21 17:03:30,30.5667,79.5667,60.21,69,100,3.18
451,Bad Freienwalde,DE,2022-04-21 17:03:30,52.7873,14.0304,58.5,69,99,4.7
452,Alipur,PK,2022-04-21 17:03:31,29.3846,70.9116,89.73,6,2,8.46
453,Samarai,PG,2022-04-21 17:03:31,-10.6167,150.6667,82.22,77,88,14.25
454,Tumpat,MY,2022-04-21 17:03:32,6.1978,102.171,79.66,84,92,5.3
455,Broken Hill,AU,2022-04-21 17:03:32,-31.95,141.4333,55.62,65,23,11.25
456,Yagodnoye,RU,2022-04-21 17:03:32,62.55,149.6667,5.83,98,91,3.36
457,Udachnyy,RU,2022-04-21 17:02:56,66.4167,112.4,0.46,100,97,4.59
458,Hihya,EG,2022-04-21 17:03:33,30.6713,31.588,61.9,57,28,12.59
459,Saint-Augustin,CA,2022-04-21 17:03:34,51.226,-58.6502,34.36,88,11,12.88
460,Bathsheba,BB,2022-04-21 17:01:09,13.2167,-59.5167,80.22,68,100,17.29
461,Kadhan,PK,2022-04-21 17:03:34,24.481,68.9859,87.24,33,4,12.5
462,Manokwari,ID,2022-04-21 17:04:35,-0.8667,134.0833,78.84,79,100,3.74
463,Nuuk,GL,2022-04-21 17:04:35,64.1835,-51.7216,34.41,93,100,25.32
464,Antigonish,CA,2022-04-21 17:04:36,45.6169,-61.9986,49.14,57,40,3.0
465,Ukiah,US,2022-04-21 17:00:03,39.1502,-123.2078,55.09,80,40,1.01
466,Almaznyy,RU,2022-04-21 17:04:37,48.0448,40.045,50.77,58,86,8.68
467,Muros,ES,2022-04-21 17:04:37,42.7762,-9.0603,54.68,89,100,9.46
468,Majalgaon,IN,2022-04-21 17:04:38,19.15,76.2333,95.23,18,66,7.99
469,Saint-Denis,FR,2022-04-21 17:04:38,48.9167,2.3333,68.23,43,0,14.97
470,Onguday,RU,2022-04-21 17:04:39,50.75,86.15,44.65,86,100,5.06
471,Darnah,LY,2022-04-21 17:04:39,32.767,22.6367,66.38,60,94,16.98
472,Roald,NO,2022-04-21 17:04:40,62.5833,6.1333,61.72,76,0,27.63
473,Kentau,KZ,2022-04-21 17:04:40,43.5206,68.5094,65.8,49,29,0.56
474,Vastse-Kuuste,EE,2022-04-21 17:04:41,58.1669,26.9343,57.04,62,6,7.72
475,Smithers,CA,2022-04-21 17:04:42,54.7804,-127.1743,40.77,57,100,1.88
476,Belyy Yar,RU,2022-04-21 17:04:42,53.6039,91.3903,42.85,93,75,6.71
477,Kaoma,ZM,2022-04-21 17:04:42,-14.7833,24.8,62.67,90,20,5.06
478,Zaigrayevo,RU,2022-04-21 17:04:43,51.8336,108.2703,30.79,72,90,4.27
479,Hirara,JP,2022-04-21 17:04:43,24.8,125.2833,76.17,86,4,6.24
480,Sidney,AU,2022-04-21 17:00:01,-33.8679,151.2073,60.58,88,100,7.0
481,Rabo De Peixe,PT,2022-04-21 17:04:44,37.8,-25.5833,60.31,59,20,13.8
482,Shelburne,CA,2022-04-21 17:04:44,44.0787,-80.2041,49.23,97,100,19.95
483,Matay,EG,2022-04-21 17:04:45,28.419,30.7792,76.68,20,0,13.31
484,Pangnirtung,CA,2022-04-21 17:04:45,66.1451,-65.7125,18.45,85,100,4.9
485,Turukhansk,RU,2022-04-21 17:04:46,65.8167,87.9833,11.59,92,90,6.64
486,Srednekolymsk,RU,2022-04-21 17:04:46,67.45,153.6833,6.66,99,88,1.54
487,Luganville,VU,2022-04-21 17:04:46,-15.5333,167.1667,79.38,85,63,7.43
488,Gombong,ID,2022-04-21 17:04:47,-7.6072,109.5142,75.06,91,100,3.27
489,Kirkuk,IQ,2022-04-21 17:04:47,35.4681,44.3922,68.79,22,0,5.88
490,Meulaboh,ID,2022-04-21 17:04:47,4.1363,96.1285,79.3,81,99,1.01
491,Klyuchi,RU,2022-04-21 17:04:48,52.2667,79.1667,42.76,88,79,9.73
492,Sindor,RU,2022-04-21 17:04:48,62.8629,51.8905,24.39,89,85,2.15
493,Emba,KZ,2022-04-21 17:04:49,48.8264,58.1442,66.4,36,100,6.82
494,La Ronge,CA,2022-04-21 17:00:13,55.1001,-105.2842,34.0,64,36,5.97
495,Ferrol,ES,2022-04-21 17:04:49,43.4832,-8.2369,59.36,68,100,14.81
496,Biograd Na Moru,HR,2022-04-21 17:04:50,43.9433,15.4519,58.75,76,100,18.84
497,Zhezkazgan,KZ,2022-04-21 17:04:50,47.8043,67.7144,57.18,44,0,8.95
498,Carutapera,BR,2022-04-21 17:04:50,-1.195,-46.02,85.15,66,51,7.65
499,Ahuimanu,US,2022-04-21 17:04:51,21.4447,-157.8378,71.85,84,75,8.05
500,Wanning,CN,2022-04-21 17:04:51,18.8003,110.3967,75.25,93,15,1.92
501,Iquique,CL,2022-04-21 17:04:52,-20.2208,-70.1431,69.84,72,81,9.51
502,Port Hawkesbury,CA,2022-04-21 17:01:21,45.6169,-61.3485,49.42,60,68,7.0
503,Sobolevo,RU,2022-04-21 17:04:52,54.4299,31.8996,41.92,82,44,8.84
504,Hay River,CA,2022-04-21 17:00:13,60.8156,-115.7999,32.67,78,72,5.21
505,Yumen,CN,2022-04-21 17:00:31,40.2833,97.2,52.7,15,85,6.04
506,Eyl,SO,2022-04-21 17:04:53,7.9803,49.8164,82.2,74,73,12.86
507,Ucluelet,CA,2022-04-21 17:04:53,48.9329,-125.5528,46.71,91,100,7.72
508,Ankpa,NG,2022-04-21 17:05:54,7.3706,7.6253,89.4,48,93,5.88
509,Kukushtan,RU,2022-04-21 17:05:54,57.6464,56.4952,33.42,76,29,5.35
510,Waitati,NZ,2022-04-21 17:05:55,-45.75,170.5667,51.8,76,100,4.03
511,Asau,RO,2022-04-21 17:05:55,46.4333,26.4,54.52,50,65,4.63
512,Sakhnovshchyna,UA,2022-04-21 17:05:56,49.1517,35.872,44.87,79,100,6.96
513,Tymovskoye,RU,2022-04-21 17:05:56,50.8456,142.655,35.47,98,100,2.48
514,Pimentel,PE,2022-04-21 17:05:56,-6.8367,-79.9342,77.29,57,0,20.71
515,Benghazi,LY,2022-04-21 17:05:57,32.1167,20.0667,76.68,29,96,16.31
516,Hualmay,PE,2022-04-21 17:05:57,-11.0964,-77.6139,72.12,75,100,10.36
517,Soubre,CI,2022-04-21 17:05:58,5.7856,-6.6083,82.83,74,98,3.94
518,Praya,CV,2022-04-21 17:02:10,14.9215,-23.5087,81.14,41,0,19.57
519,Shar,KZ,2022-04-21 17:05:58,49.5886,81.0453,51.64,80,100,3.2
520,Nara,JP,2022-04-21 17:05:23,34.6851,135.8049,61.5,90,87,1.21
521,Mazagao,BR,2022-04-21 17:05:59,-0.115,-51.2894,87.85,80,77,0.96
522,Bushehr,IR,2022-04-21 17:05:59,28.9684,50.8385,77.86,47,17,10.04
523,Fort Nelson,CA,2022-04-21 17:03:05,58.8053,-122.7002,31.57,86,100,1.74
524,Berlevag,NO,2022-04-21 17:06:00,70.8578,29.0864,39.2,91,46,18.5
525,Takoradi,GH,2022-04-21 17:06:00,4.8845,-1.7554,82.18,81,100,6.64
526,Babaeski,TR,2022-04-21 17:06:01,41.4325,27.0931,53.65,87,24,6.17
527,Karwar,IN,2022-04-21 17:06:01,14.8,74.1333,82.56,83,61,2.62
528,Lalitpur,NP,2022-04-21 17:06:02,27.6667,85.3333,70.18,83,40,8.05
529,Phuket,TH,2022-04-21 17:03:18,8.0,98.25,89.1,89,20,1.14
530,Torrevieja,ES,2022-04-21 17:06:02,37.9787,-0.6822,72.59,43,44,1.01
531,Boa Vista,BR,2022-04-21 17:06:03,2.8197,-60.6733,78.78,78,75,5.75
532,Bischofswerda,DE,2022-04-21 17:06:03,51.1277,14.1797,49.14,93,100,7.09
533,San Patricio,US,2022-04-21 17:06:04,28.017,-97.5169,84.06,64,59,19.24
534,Nanchang,CN,2022-04-21 17:06:04,28.6833,115.8833,70.03,75,91,3.38
535,Stary Sacz,PL,2022-04-21 17:06:05,49.5636,20.635,54.75,87,100,3.29
536,Yokadouma,CM,2022-04-21 17:06:05,3.5167,15.05,73.22,83,83,2.62
537,Tombouctou,ML,2022-04-21 17:06:06,20.0,-3.0,97.93,9,2,17.85
538,Luau,AO,2022-04-21 17:04:18,-10.7073,22.2247,66.11,86,42,1.7
539,Vieux-Habitants,GP,2022-04-21 17:06:07,16.0589,-61.7659,85.57,56,12,10.67
540,Maymyo,MM,2022-04-21 17:06:08,22.0333,96.4667,70.48,51,60,2.8
541,Pirapora Do Bom Jesus,BR,2022-04-21 17:06:08,-23.3969,-47.0022,84.07,41,2,7.27
542,Waingapu,ID,2022-04-21 17:06:09,-9.6567,120.2641,78.58,85,84,6.31
543,Chernyshevskiy,RU,2022-04-21 17:02:22,63.0128,112.4714,14.5,98,100,2.91
544,Fairbanks,US,2022-04-21 17:05:33,64.8378,-147.7164,35.92,60,0,0.0
545,Xuddur,SO,2022-04-21 17:06:09,4.1213,43.8894,88.93,36,81,7.74
546,Roebourne,AU,2022-04-21 17:06:10,-20.7833,117.1333,84.25,42,23,4.25
547,Aberdeen,GB,2022-04-21 17:01:52,57.1437,-2.0981,58.5,82,40,8.05
548,Humaita,BR,2022-04-21 17:06:10,-7.5061,-63.0208,76.59,94,100,2.77
549,Lasa,IT,2022-04-21 17:06:11,46.6166,10.7002,53.69,92,96,3.36
550,Ketchikan,US,2022-04-21 17:06:11,55.3422,-131.6461,45.07,61,0,8.05
551,Plouzane,FR,2022-04-21 17:06:12,48.3833,-4.6167,62.65,65,0,10.36
552,Flagstaff,US,2022-04-21 17:06:12,35.1981,-111.6513,64.06,29,0,18.41
553,Ardakan,IR,2022-04-21 17:06:13,32.31,54.0175,80.8,18,79,9.48
554,Cabedelo,BR,2022-04-21 17:06:13,-6.9811,-34.8339,86.67,65,66,11.14
555,Vao,NC,2022-04-21 17:07:13,-22.6667,167.4833,73.9,60,1,4.36
556,Cassilandia,BR,2022-04-21 17:07:14,-19.1133,-51.7342,89.24,28,12,4.79
557,Kuito,AO,2022-04-21 17:07:14,-12.3833,16.9333,63.27,74,58,3.78
558,Ponta Delgada,PT,2022-04-21 17:07:15,37.7333,-25.6667,61.52,59,20,13.8
559,Chumikan,RU,2022-04-21 17:07:15,54.7183,135.315,25.39,98,100,3.83
560,Kualakapuas,ID,2022-04-21 17:07:16,-3.0091,114.3876,74.21,97,95,2.59
561,Macheta,CO,2022-04-21 17:07:16,5.0815,-73.6076,60.35,87,100,1.95
562,Bagua Grande,PE,2022-04-21 17:07:16,-5.7561,-78.4411,73.76,89,100,2.84
563,Colomi,BO,2022-04-21 17:07:17,-17.35,-65.8667,69.82,53,47,5.32
564,Limerick,IE,2022-04-21 17:06:54,52.6647,-8.6231,62.55,73,94,12.01
565,Vila Franca Do Campo,PT,2022-04-21 17:07:17,37.7167,-25.4333,61.21,67,100,17.0
566,Menongue,AO,2022-04-21 17:07:18,-14.6585,17.691,63.68,62,89,3.11
567,Kachug,RU,2022-04-21 17:07:19,53.9606,105.8817,28.71,87,78,2.48
568,Curvelo,BR,2022-04-21 17:04:57,-18.7564,-44.4308,87.85,29,6,0.58
569,Lima,PE,2022-04-21 17:06:30,-12.0432,-77.0282,71.85,64,0,8.05
570,Matara,LK,2022-04-21 17:07:20,5.9485,80.5353,78.64,88,13,4.07
571,Paamiut,GL,2022-04-21 17:07:20,61.994,-49.6678,35.6,75,98,42.01
572,Bure,ET,2022-04-21 17:07:21,10.7,37.0667,65.71,66,89,10.16
573,Vagur,FO,2022-04-21 17:07:21,61.4732,-6.8119,45.55,91,61,17.94
574,Astana,KZ,2022-04-21 17:02:35,51.1801,71.446,44.55,81,0,6.71
575,Petawawa,CA,2022-04-21 17:07:22,45.9001,-77.3328,43.79,90,100,4.0
576,Guozhen,CN,2022-04-21 17:07:22,34.3659,107.359,69.71,45,84,4.59
577,Ishnya,RU,2022-04-21 17:07:23,57.1907,39.36,46.06,71,73,5.64
578,Stade,DE,2022-04-21 17:04:14,53.6,9.4833,57.11,64,100,11.59
579,Airai,TL,2022-04-21 17:07:24,-8.9266,125.4092,59.41,90,96,3.15
580,Yerofey Pavlovich,RU,2022-04-21 17:07:24,53.9667,121.9667,24.76,47,76,4.03
581,Auki,SB,2022-04-21 17:07:24,-8.7676,160.7034,77.83,87,97,3.58
582,Flinders,AU,2022-04-21 17:07:25,-34.5833,150.8552,62.19,77,100,7.0
583,Reyes,BO,2022-04-21 17:07:25,-14.3167,-67.3833,89.91,50,97,4.65
584,La Reforma,MX,2022-04-21 17:07:26,25.0833,-108.05,82.26,42,4,8.14
585,Karabulak,RU,2022-04-21 17:07:26,43.3036,44.8964,50.99,67,94,1.43
586,Dharchula,IN,2022-04-21 17:07:26,29.85,80.5333,67.01,55,100,5.23
587,Lorengau,PG,2022-04-21 17:07:27,-2.0226,147.2712,81.66,79,90,7.81
588,Bay Roberts,CA,2022-04-21 17:07:28,47.5999,-53.2648,48.65,52,46,11.99
589,Nyamuswa,TZ,2022-04-21 17:07:28,-1.9,34.0167,65.21,89,86,1.34
590,Luena,AO,2022-04-21 17:07:28,-11.7833,19.9167,64.44,77,72,2.91
591,Elat,IL,2022-04-21 17:07:29,29.5581,34.9482,78.64,17,0,17.27
